ACC_X,ACC_Y,ACC_Z,G_X,G_Y,G_Z,Unix Time
-0.085205078125, -0.822265625000, 0.633789062500, 20.578125000000, -67.429687500000, -28.265625000000, 1491366114
-0.085205078125, -0.822265625000, 0.633789062500, 20.578125000000, -67.429687500000, -28.265625000000, 1491366114
-0.085205078125, -0.822265625000, 0.633789062500, 20.578125000000, -67.429687500000, -28.265625000000, 1491366114
0.065673828125, -0.817382812500, 0.585449218750, 15.250000000000, -29.375000000000, -10.164062500000, 1491366114
0.065673828125, -0.817382812500, 0.585449218750, 15.250000000000, -29.375000000000, -10.164062500000, 1491366114
0.065673828125, -0.817382812500, 0.585449218750, 15.250000000000, -29.375000000000, -10.164062500000, 1491366114
0.086669921875, -0.856689453125, 0.519531250000, 24.046875000000, 3.906250000000, 19.617187500000, 1491366115
0.086669921875, -0.856689453125, 0.519531250000, 24.046875000000, 3.906250000000, 19.617187500000, 1491366115
0.086669921875, -0.856689453125, 0.519531250000, 24.046875000000, 3.906250000000, 19.617187500000, 1491366115
0.086669921875, -0.856689453125, 0.519531250000, 24.046875000000, 3.906250000000, 19.617187500000, 1491366115
-0.064208984375, -0.867431640625, 0.568847656250, 16.234375000000, 0.921875000000, 19.976562500000, 1491366115
-0.090332031250, -0.853027343750, 0.477783203125, -9.367187500000, 2.882812500000, 12.187500000000, 1491366115
-0.090332031250, -0.853027343750, 0.477783203125, -9.367187500000, 2.882812500000, 12.187500000000, 1491366115
-0.090332031250, -0.853027343750, 0.477783203125, -9.367187500000, 2.882812500000, 12.187500000000, 1491366115
-0.090332031250, -0.853027343750, 0.477783203125, -9.367187500000, 2.882812500000, 12.187500000000, 1491366115
-0.090332031250, -0.853027343750, 0.477783203125, -9.367187500000, 2.882812500000, 12.187500000000, 1491366115
-0.026855468750, -0.918945312500, 0.507568359375, 12.320312500000, 19.773437500000, 27.304687500000, 1491366115
-0.026855468750, -0.918945312500, 0.507568359375, 12.320312500000, 19.773437500000, 27.304687500000, 1491366115
-0.026855468750, -0.918945312500, 0.507568359375, 12.320312500000, 19.773437500000, 27.304687500000, 1491366115
-0.026855468750, -0.918945312500, 0.507568359375, 12.320312500000, 19.773437500000, 27.304687500000, 1491366115
0.038574218750, -0.976806640625, 0.347167968750, -12.687500000000, -18.429687500000, 20.015625000000, 1491366115
0.038574218750, -0.976806640625, 0.347167968750, -12.687500000000, -18.429687500000, 20.015625000000, 1491366115
0.038574218750, -0.976806640625, 0.347167968750, -12.687500000000, -18.429687500000, 20.015625000000, 1491366115
0.140380859375, -0.936279296875, 0.460693359375, -5.625000000000, -54.085937500000, 16.937500000000, 1491366115
0.140380859375, -0.936279296875, 0.460693359375, -5.625000000000, -54.085937500000, 16.937500000000, 1491366115
0.140380859375, -0.936279296875, 0.460693359375, -5.625000000000, -54.085937500000, 16.937500000000, 1491366115
0.075439453125, -0.893798828125, 0.450439453125, -9.304687500000, -29.468750000000, 6.093750000000, 1491366115
0.075439453125, -0.893798828125, 0.450439453125, -9.304687500000, -29.468750000000, 6.093750000000, 1491366115
0.075439453125, -0.893798828125, 0.450439453125, -9.304687500000, -29.468750000000, 6.093750000000, 1491366115
0.059082031250, -0.815917968750, 0.417724609375, 3.507812500000, -17.976562500000, -16.171875000000, 1491366115
0.059082031250, -0.815917968750, 0.417724609375, 3.507812500000, -17.976562500000, -16.171875000000, 1491366115
0.059082031250, -0.815917968750, 0.417724609375, 3.507812500000, -17.976562500000, -16.171875000000, 1491366115
0.055419921875, -0.859863281250, 0.367187500000, -6.429687500000, 30.539062500000, -1.460937500000, 1491366115
0.055419921875, -0.859863281250, 0.367187500000, -6.429687500000, 30.539062500000, -1.460937500000, 1491366115
0.055419921875, -0.859863281250, 0.367187500000, -6.429687500000, 30.539062500000, -1.460937500000, 1491366115
0.055419921875, -0.859863281250, 0.367187500000, -6.429687500000, 30.539062500000, -1.460937500000, 1491366115
0.042968750000, -0.864257812500, 0.437500000000, -8.546875000000, 23.351562500000, -0.914062500000, 1491366115
0.042968750000, -0.864257812500, 0.437500000000, -8.546875000000, 23.351562500000, -0.914062500000, 1491366115
0.042968750000, -0.864257812500, 0.437500000000, -8.546875000000, 23.351562500000, -0.914062500000, 1491366115
0.050048828125, -0.877685546875, 0.358886718750, -4.226562500000, -12.960937500000, -8.226562500000, 1491366115
0.050048828125, -0.877685546875, 0.358886718750, -4.226562500000, -12.960937500000, -8.226562500000, 1491366115
0.050048828125, -0.877685546875, 0.358886718750, -4.226562500000, -12.960937500000, -8.226562500000, 1491366115
0.130859375000, -0.965332031250, 0.419433593750, -6.507812500000, -10.218750000000, -9.101562500000, 1491366115
0.130859375000, -0.965332031250, 0.419433593750, -6.507812500000, -10.218750000000, -9.101562500000, 1491366115
0.130859375000, -0.965332031250, 0.419433593750, -6.507812500000, -10.218750000000, -9.101562500000, 1491366115
0.043701171875, -0.842041015625, 0.416259765625, -7.015625000000, 1.742187500000, -6.664062500000, 1491366115
0.043701171875, -0.842041015625, 0.416259765625, -7.015625000000, 1.742187500000, -6.664062500000, 1491366115
0.043701171875, -0.842041015625, 0.416259765625, -7.015625000000, 1.742187500000, -6.664062500000, 1491366115
0.043701171875, -0.842041015625, 0.416259765625, -7.015625000000, 1.742187500000, -6.664062500000, 1491366115
0.154296875000, -0.843994140625, 0.528564453125, -3.648437500000, -8.195312500000, -5.875000000000, 1491366115
0.154296875000, -0.843994140625, 0.528564453125, -3.648437500000, -8.195312500000, -5.875000000000, 1491366115
0.154296875000, -0.843994140625, 0.528564453125, -3.648437500000, -8.195312500000, -5.875000000000, 1491366115
-0.001464843750, -0.899414062500, 0.521484375000, -3.039062500000, -2.171875000000, -5.156250000000, 1491366115
-0.001464843750, -0.899414062500, 0.521484375000, -3.039062500000, -2.171875000000, -5.156250000000, 1491366115
-0.001464843750, -0.899414062500, 0.521484375000, -3.039062500000, -2.171875000000, -5.156250000000, 1491366115
0.075683593750, -0.957275390625, 0.475830078125, -4.257812500000, 0.273437500000, -3.906250000000, 1491366115
0.075683593750, -0.957275390625, 0.475830078125, -4.257812500000, 0.273437500000, -3.906250000000, 1491366115
0.075683593750, -0.957275390625, 0.475830078125, -4.257812500000, 0.273437500000, -3.906250000000, 1491366115
0.075683593750, -0.957275390625, 0.475830078125, -4.257812500000, 0.273437500000, -3.906250000000, 1491366115
0.075683593750, -0.957275390625, 0.475830078125, -4.257812500000, 0.273437500000, -3.906250000000, 1491366115
0.055419921875, -0.844970703125, 0.469726562500, -6.000000000000, 6.421875000000, -4.945312500000, 1491366115
0.055419921875, -0.844970703125, 0.469726562500, -6.000000000000, 6.421875000000, -4.945312500000, 1491366115
0.055419921875, -0.844970703125, 0.469726562500, -6.000000000000, 6.421875000000, -4.945312500000, 1491366115
0.055419921875, -0.844970703125, 0.469726562500, -6.000000000000, 6.421875000000, -4.945312500000, 1491366115
0.094482421875, -0.793457031250, 0.409912109375, -6.265625000000, 0.820312500000, -4.953125000000, 1491366115
0.094482421875, -0.793457031250, 0.409912109375, -6.265625000000, 0.820312500000, -4.953125000000, 1491366115
0.094482421875, -0.793457031250, 0.409912109375, -6.265625000000, 0.820312500000, -4.953125000000, 1491366115
0.094482421875, -0.793457031250, 0.409912109375, -6.265625000000, 0.820312500000, -4.953125000000, 1491366115
0.055175781250, -0.856689453125, 0.482421875000, -3.632812500000, -0.257812500000, -1.046875000000, 1491366115
0.055175781250, -0.856689453125, 0.482421875000, -3.632812500000, -0.257812500000, -1.046875000000, 1491366115
0.055175781250, -0.856689453125, 0.482421875000, -3.632812500000, -0.257812500000, -1.046875000000, 1491366115
0.055419921875, -0.873779296875, 0.436035156250, -4.289062500000, -1.156250000000, -4.640625000000, 1491366115
0.055419921875, -0.873779296875, 0.436035156250, -4.289062500000, -1.156250000000, -4.640625000000, 1491366115
0.055419921875, -0.873779296875, 0.436035156250, -4.289062500000, -1.156250000000, -4.640625000000, 1491366115
0.055419921875, -0.873779296875, 0.436035156250, -4.289062500000, -1.156250000000, -4.640625000000, 1491366116
0.094726562500, -0.851806640625, 0.572998046875, -5.453125000000, -1.421875000000, -4.976562500000, 1491366116
0.094726562500, -0.851806640625, 0.572998046875, -5.453125000000, -1.421875000000, -4.976562500000, 1491366116
0.094726562500, -0.851806640625, 0.572998046875, -5.453125000000, -1.421875000000, -4.976562500000, 1491366116
0.040527343750, -0.916992187500, 0.459716796875, -6.484375000000, 1.523437500000, -4.757812500000, 1491366116
0.040527343750, -0.916992187500, 0.459716796875, -6.484375000000, 1.523437500000, -4.757812500000, 1491366116
0.040527343750, -0.916992187500, 0.459716796875, -6.484375000000, 1.523437500000, -4.757812500000, 1491366116
-0.017822265625, -0.801025390625, 0.435791015625, -5.929687500000, -3.515625000000, -6.304687500000, 1491366116
-0.017822265625, -0.801025390625, 0.435791015625, -5.929687500000, -3.515625000000, -6.304687500000, 1491366116
-0.017822265625, -0.801025390625, 0.435791015625, -5.929687500000, -3.515625000000, -6.304687500000, 1491366116
-0.006103515625, -0.902343750000, 0.511230468750, -8.726562500000, -0.578125000000, -1.890625000000, 1491366116
-0.006103515625, -0.902343750000, 0.511230468750, -8.726562500000, -0.578125000000, -1.890625000000, 1491366116
-0.006103515625, -0.902343750000, 0.511230468750, -8.726562500000, -0.578125000000, -1.890625000000, 1491366116
