ACC_X,ACC_Y,ACC_Z,G_X,G_Y,G_Z,Unix Time
-0.131103515625, -0.914794921875, 0.326416015625, -4.312500000000, -18.765625000000, -3.921875000000, 1490692039
-0.131103515625, -0.914794921875, 0.326416015625, -4.312500000000, -18.765625000000, -3.921875000000, 1490692039
-0.131103515625, -0.914794921875, 0.326416015625, -4.312500000000, -18.765625000000, -3.921875000000, 1490692039
-0.131103515625, -0.914794921875, 0.326416015625, -4.312500000000, -18.765625000000, -3.921875000000, 1490692039
0.049316406250, -1.057128906250, 0.205810546875, 13.117187500000, 5.000000000000, -14.789062500000, 1490692039
0.049316406250, -1.057128906250, 0.205810546875, 13.117187500000, 5.000000000000, -14.789062500000, 1490692039
0.049316406250, -1.057128906250, 0.205810546875, 13.117187500000, 5.000000000000, -14.789062500000, 1490692039
0.049316406250, -1.057128906250, 0.205810546875, 13.117187500000, 5.000000000000, -14.789062500000, 1490692039
0.066650390625, -0.934814453125, 0.159667968750, 8.414062500000, 5.554687500000, -7.406250000000, 1490692039
0.066650390625, -0.934814453125, 0.159667968750, 8.414062500000, 5.554687500000, -7.406250000000, 1490692040
0.066650390625, -0.934814453125, 0.159667968750, 8.414062500000, 5.554687500000, -7.406250000000, 1490692040
-0.066162109375, -0.926513671875, 0.232910156250, -4.281250000000, -0.062500000000, -4.765625000000, 1490692040
-0.033691406250, -1.002441406250, 0.179443359375, -7.781250000000, 2.820312500000, -1.875000000000, 1490692040
-0.033691406250, -1.002441406250, 0.179443359375, -7.781250000000, 2.820312500000, -1.875000000000, 1490692040
-0.033691406250, -1.002441406250, 0.179443359375, -7.781250000000, 2.820312500000, -1.875000000000, 1490692040
-0.033691406250, -1.002441406250, 0.179443359375, -7.781250000000, 2.820312500000, -1.875000000000, 1490692040
-0.068603515625, -1.020507812500, 0.171142578125, -10.289062500000, 3.367187500000, -6.054687500000, 1490692040
-0.073242187500, -1.023437500000, 0.147705078125, -10.937500000000, 3.218750000000, -6.664062500000, 1490692040
-0.073242187500, -1.023437500000, 0.147705078125, -10.937500000000, 3.218750000000, -6.664062500000, 1490692040
-0.073242187500, -1.023437500000, 0.147705078125, -10.937500000000, 3.218750000000, -6.664062500000, 1490692040
-0.040283203125, -1.082031250000, 0.197265625000, -0.554687500000, 4.921875000000, -10.078125000000, 1490692040
-0.040283203125, -1.082031250000, 0.197265625000, -0.554687500000, 4.921875000000, -10.078125000000, 1490692040
-0.040283203125, -1.082031250000, 0.197265625000, -0.554687500000, 4.921875000000, -10.078125000000, 1490692040
-0.051025390625, -0.943847656250, 0.275878906250, -2.007812500000, 6.164062500000, -12.929687500000, 1490692040
-0.051025390625, -0.943847656250, 0.275878906250, -2.007812500000, 6.164062500000, -12.929687500000, 1490692040
-0.051025390625, -0.943847656250, 0.275878906250, -2.007812500000, 6.164062500000, -12.929687500000, 1490692040
-0.005371093750, -0.998779296875, 0.177001953125, -17.906250000000, 9.867187500000, -7.515625000000, 1490692040
-0.005371093750, -0.998779296875, 0.177001953125, -17.906250000000, 9.867187500000, -7.515625000000, 1490692040
-0.005371093750, -0.998779296875, 0.177001953125, -17.906250000000, 9.867187500000, -7.515625000000, 1490692040
-0.005371093750, -0.998779296875, 0.177001953125, -17.906250000000, 9.867187500000, -7.515625000000, 1490692040
0.033691406250, -1.070556640625, 0.100097656250, -29.296875000000, 12.054687500000, -8.593750000000, 1490692040
0.033691406250, -1.070556640625, 0.100097656250, -29.296875000000, 12.054687500000, -8.593750000000, 1490692040
0.033691406250, -1.070556640625, 0.100097656250, -29.296875000000, 12.054687500000, -8.593750000000, 1490692040
0.005615234375, -0.862060546875, 0.109130859375, -7.171875000000, -5.132812500000, -0.398437500000, 1490692040
0.005615234375, -0.862060546875, 0.109130859375, -7.171875000000, -5.132812500000, -0.398437500000, 1490692040
0.005615234375, -0.862060546875, 0.109130859375, -7.171875000000, -5.132812500000, -0.398437500000, 1490692040
-0.067626953125, -0.868408203125, 0.278320312500, -2.195312500000, -6.429687500000, 0.671875000000, 1490692040
-0.067626953125, -0.868408203125, 0.278320312500, -2.195312500000, -6.429687500000, 0.671875000000, 1490692040
-0.067626953125, -0.868408203125, 0.278320312500, -2.195312500000, -6.429687500000, 0.671875000000, 1490692040
-0.039550781250, -1.027587890625, 0.319335937500, -7.523437500000, -6.140625000000, 0.859375000000, 1490692040
-0.039550781250, -1.027587890625, 0.319335937500, -7.523437500000, -6.140625000000, 0.859375000000, 1490692040
0.018798828125, -1.067138671875, 0.233642578125, -12.031250000000, 2.085937500000, 0.718750000000, 1490692040
0.062744140625, -1.013427734375, 0.200195312500, -10.398437500000, 3.648437500000, -3.679687500000, 1490692040
0.062744140625, -1.013427734375, 0.200195312500, -10.398437500000, 3.648437500000, -3.679687500000, 1490692040
0.062744140625, -1.013427734375, 0.200195312500, -10.398437500000, 3.648437500000, -3.679687500000, 1490692040
0.062744140625, -1.013427734375, 0.200195312500, -10.398437500000, 3.648437500000, -3.679687500000, 1490692040
-0.001953125000, -0.907470703125, 0.173339843750, 5.812500000000, 9.125000000000, 4.312500000000, 1490692040
-0.001953125000, -0.907470703125, 0.173339843750, 5.812500000000, 9.125000000000, 4.312500000000, 1490692040
-0.001953125000, -0.907470703125, 0.173339843750, 5.812500000000, 9.125000000000, 4.312500000000, 1490692040
