ACC_X,ACC_Y,ACC_Z,G_X,G_Y,G_Z,Unix Time
0.067138671875, -0.900146484375, 0.448974609375, -8.945312500000, -0.117187500000, -3.562500000000, 1492759067
0.067138671875, -0.900146484375, 0.448974609375, -8.945312500000, -0.117187500000, -3.562500000000, 1492759067
0.067138671875, -0.900146484375, 0.448974609375, -8.945312500000, -0.117187500000, -3.562500000000, 1492759067
0.067138671875, -0.900146484375, 0.448974609375, -8.945312500000, -0.117187500000, -3.562500000000, 1492759067
0.086181640625, -0.880859375000, 0.456054687500, -6.406250000000, -2.546875000000, -6.382812500000, 1492759068
0.086181640625, -0.880859375000, 0.456054687500, -6.406250000000, -2.546875000000, -6.382812500000, 1492759068
0.086181640625, -0.880859375000, 0.456054687500, -6.406250000000, -2.546875000000, -6.382812500000, 1492759068
0.075683593750, -0.875000000000, 0.410400390625, -8.015625000000, 0.820312500000, -3.406250000000, 1492759068
0.075683593750, -0.875000000000, 0.410400390625, -8.015625000000, 0.820312500000, -3.406250000000, 1492759068
0.136718750000, -0.905517578125, 0.504638671875, -6.578125000000, 2.421875000000, -5.132812500000, 1492759068
0.126464843750, -0.883300781250, 0.500488281250, -3.546875000000, -0.367187500000, -5.226562500000, 1492759068
0.126464843750, -0.883300781250, 0.500488281250, -3.546875000000, -0.367187500000, -5.226562500000, 1492759068
0.126464843750, -0.883300781250, 0.500488281250, -3.546875000000, -0.367187500000, -5.226562500000, 1492759068
0.030029296875, -0.826904296875, 0.370117187500, -4.195312500000, 6.750000000000, -1.976562500000, 1492759068
0.030029296875, -0.826904296875, 0.370117187500, -4.195312500000, 6.750000000000, -1.976562500000, 1492759068
0.030029296875, -0.826904296875, 0.370117187500, -4.195312500000, 6.750000000000, -1.976562500000, 1492759068
0.030029296875, -0.826904296875, 0.370117187500, -4.195312500000, 6.750000000000, -1.976562500000, 1492759068
0.066650390625, -0.901123046875, 0.507812500000, -6.453125000000, 0.179687500000, -3.015625000000, 1492759068
0.066650390625, -0.901123046875, 0.507812500000, -6.453125000000, 0.179687500000, -3.015625000000, 1492759068
0.066650390625, -0.901123046875, 0.507812500000, -6.453125000000, 0.179687500000, -3.015625000000, 1492759068
0.080810546875, -0.840087890625, 0.347900390625, -2.867187500000, 6.218750000000, -2.304687500000, 1492759068
0.080810546875, -0.840087890625, 0.347900390625, -2.867187500000, 6.218750000000, -2.304687500000, 1492759068
0.080810546875, -0.840087890625, 0.347900390625, -2.867187500000, 6.218750000000, -2.304687500000, 1492759068
0.125976562500, -0.882080078125, 0.429687500000, -2.273437500000, 1.382812500000, -4.328125000000, 1492759068
0.125976562500, -0.882080078125, 0.429687500000, -2.273437500000, 1.382812500000, -4.328125000000, 1492759068
0.125976562500, -0.882080078125, 0.429687500000, -2.273437500000, 1.382812500000, -4.328125000000, 1492759068
0.075439453125, -0.878906250000, 0.423828125000, -1.445312500000, 2.562500000000, -2.265625000000, 1492759068
0.075439453125, -0.878906250000, 0.423828125000, -1.445312500000, 2.562500000000, -2.265625000000, 1492759068
0.075439453125, -0.878906250000, 0.423828125000, -1.445312500000, 2.562500000000, -2.265625000000, 1492759068
0.075439453125, -0.878906250000, 0.423828125000, -1.445312500000, 2.562500000000, -2.265625000000, 1492759068
0.032714843750, -0.904541015625, 0.518066406250, -1.429687500000, -0.859375000000, -1.421875000000, 1492759068
0.032714843750, -0.904541015625, 0.518066406250, -1.429687500000, -0.859375000000, -1.421875000000, 1492759068
0.032714843750, -0.904541015625, 0.518066406250, -1.429687500000, -0.859375000000, -1.421875000000, 1492759068
-0.020996093750, -0.847900390625, 0.351806640625, -2.015625000000, 0.265625000000, -1.257812500000, 1492759068
-0.020996093750, -0.847900390625, 0.351806640625, -2.015625000000, 0.265625000000, -1.257812500000, 1492759068
-0.020996093750, -0.847900390625, 0.351806640625, -2.015625000000, 0.265625000000, -1.257812500000, 1492759068
