ACC_X,ACC_Y,ACC_Z,G_X,G_Y,G_Z,Unix Time
0.069335937500, -0.939208984375, 0.515136718750, -1.265625000000, 2.890625000000, 0.382812500000, 1490674352
0.069335937500, -0.939208984375, 0.515136718750, -1.265625000000, 2.890625000000, 0.382812500000, 1490674352
0.069335937500, -0.939208984375, 0.515136718750, -1.265625000000, 2.890625000000, 0.382812500000, 1490674352
0.029785156250, -0.898437500000, 0.466064453125, 1.507812500000, 4.992187500000, -4.867187500000, 1490674352
0.029785156250, -0.898437500000, 0.466064453125, 1.507812500000, 4.992187500000, -4.867187500000, 1490674352
-0.002197265625, -1.012451171875, 0.455566406250, -4.835937500000, 6.687500000000, 0.976562500000, 1490674352
-0.002197265625, -1.012451171875, 0.455566406250, -4.835937500000, 6.687500000000, 0.976562500000, 1490674352
-0.002197265625, -1.012451171875, 0.455566406250, -4.835937500000, 6.687500000000, 0.976562500000, 1490674352
-0.002197265625, -1.012451171875, 0.455566406250, -4.835937500000, 6.687500000000, 0.976562500000, 1490674352
-0.001708984375, -0.925292968750, 0.405273437500, -4.617187500000, 9.468750000000, 2.875000000000, 1490674352
-0.001708984375, -0.925292968750, 0.405273437500, -4.617187500000, 9.468750000000, 2.875000000000, 1490674352
-0.001708984375, -0.925292968750, 0.405273437500, -1.601562500000, 12.250000000000, 6.148437500000, 1490674352
0.092041015625, -0.918457031250, 0.356689453125, 0.273437500000, 7.078125000000, 6.617187500000, 1490674352
0.092041015625, -0.918457031250, 0.356689453125, 0.273437500000, 7.078125000000, 6.617187500000, 1490674352
0.092041015625, -0.918457031250, 0.356689453125, 0.273437500000, 7.078125000000, 6.617187500000, 1490674352
0.092041015625, -0.918457031250, 0.356689453125, 0.273437500000, 7.078125000000, 6.617187500000, 1490674352
0.026855468750, -0.897705078125, 0.346435546875, -0.101562500000, 0.257812500000, 14.484375000000, 1490674352
0.026855468750, -0.897705078125, 0.346435546875, -0.101562500000, 0.257812500000, 14.484375000000, 1490674352
0.026855468750, -0.897705078125, 0.346435546875, -0.101562500000, 0.257812500000, 14.484375000000, 1490674352
0.019775390625, -0.948486328125, 0.464111328125, -3.585937500000, -8.796875000000, -3.890625000000, 1490674352
0.019775390625, -0.948486328125, 0.464111328125, -3.585937500000, -8.796875000000, -3.890625000000, 1490674352
0.019775390625, -0.948486328125, 0.464111328125, -3.585937500000, -8.796875000000, -3.890625000000, 1490674352
